,Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
1769,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"1,469","18,772",0,E
1770,2020,IMP,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,NETHERLANDS,"1,242","3,666",0,E
1771,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,617,"7,702",0,E
1772,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"82,516","1,165,891",0,E
1773,2020,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"21,362","218,980",0,E
1774,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,"1,705","24,348",0,E
1775,2020,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,556,"6,276",0,E
1776,2020,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,590,"7,480",0,E
1777,2020,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"28,233","126,562",0,E
1778,2020,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,UNITED KINGDOM,"24,425","127,010",0,E
1779,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,"17,832","146,445",0,E
1780,2020,IMP,GROUNDFISH COD NSPF FILLET SALTED MOISTURE NOT > 43%,SPAIN,536,"4,845",0,E
1781,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"267,346","3,767,829",0,E
1782,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"7,247","99,042",0,E
1783,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"32,447","334,200",0,E
1784,2020,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,PORTUGAL,"1,248","4,761",0,E
1785,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,992,"12,300",0,E
1786,2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"10,623","129,525",0,E
1787,2020,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,IRELAND,"1,338","9,695",0,E
1788,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"219,395","2,281,479",0,E
1789,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,366,"8,975",0,E
1790,2020,IMP,GROUNDFISH NSPF FILLET FROZEN,ICELAND,"291,292","1,694,393",0,E
1791,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,403","20,814",0,E
1792,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,GERMANY,"127,381","1,273,770",0,E
1793,2020,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"2,475","28,370",0,E
1794,2020,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,680,"6,937",0,E
1795,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"50,890","709,433",0,E
1796,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"125,584","1,543,181",0,E
1797,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"3,569","36,276",0,E
1798,2020,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,"104,415","937,577",0,E
1799,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"8,151","26,980",0,E
1800,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,907,"11,000",0,E
1801,2020,IMP,GROUNDFISH HAKE FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"1,440","5,412",0,E
1802,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"74,175","948,022",0,E
1803,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,"131,420","1,603,150",0,E
1804,2020,IMP,GROUNDFISH NSPF MEAT FRESH,SPAIN,"12,062","26,364",0,E
1805,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,227,"2,369",0,E
1806,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"58,050","1,239,317",0,E
1807,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,907,"12,541",0,E
1808,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"6,358","68,832",0,E
1809,2020,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"631,226","4,186,771",0,E
1810,2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,340,"6,075",0,E
1811,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"11,700","259,740",0,E
1812,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,564","8,997",0,E
1813,2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,330","39,760",0,E
1814,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,544,"7,584",0,E
1815,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,280,"3,153",0,E
1816,2020,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"164,127","916,796",0,E
1817,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,292,739","17,642,776",0,E
1818,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"2,875","32,797",0,E
1819,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"5,953","15,025",0,E
1820,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"963,092","14,522,195",0,E
1821,2020,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,ICELAND,"38,988","215,134",0,E
1822,2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"287,716","3,377,991",0,E
1823,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"35,233","511,253",0,E
1824,2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"2,431","30,510",0,E
1825,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"18,560","104,130",0,E
1826,2020,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"82,875","173,823",0,E
1827,2020,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,254,"3,080",0,E
1828,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"95,509","986,173",0,E
1829,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"134,962","1,191,168",0,E
1830,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,209","8,710",0,E
1831,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,726,"8,800",0,E
1832,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,"4,046","28,169",0,E
1833,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"48,452","644,766",0,E
1834,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,"2,317","29,568",0,E
1835,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,288,"2,809",0,E
1836,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"19,205","214,198",0,E
1837,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,925","48,890",0,E
1838,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"8,736","99,147",0,E
1839,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"6,900","51,779",0,E
1840,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,312,"3,071",0,E
1841,2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,628,564","23,325,972",0,E
1842,2020,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"4,142","49,329",0,E
1843,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"2,500","35,207",0,E
1844,2020,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,"24,219","168,897",0,E
1845,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"4,538","34,399",0,E
1846,2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"35,310","474,629",0,E
1847,2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"122,705","1,637,651",0,E
1848,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,"2,020","26,758",0,E
1849,2020,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"3,124,311","13,171,247",0,E
1850,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"21,490","240,675",0,E
1851,2020,IMP,GROUNDFISH COD NSPF FILLET SALTED MOISTURE CONTENT BET 45-50%,PORTUGAL,"24,327","215,580",0,E
1852,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"208,237","1,097,493",0,E
1853,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"3,787,297","54,269,550",0,E
1854,2020,IMP,"GROUNDFISH HAKE,WHITING FROZEN",SPAIN,"16,785","34,409",0,E
1855,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"225,671","3,081,205",0,E
1856,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"15,072","85,422",0,E
1857,2020,IMP,GROUNDFISH BLUE WHITING FROZEN,SPAIN,"11,000","70,914",0,E
1858,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,"1,362","13,411",0,E
1859,2020,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"36,630","771,820",0,E
1860,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"8,020","85,367",0,E
1861,2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,475,"7,350",0,E
1862,2020,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,"2,370","28,579",0,E
1863,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,FRANCE,656,"7,505",0,E
1864,2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"53,298","802,619",0,E
1865,2020,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,"32,240","96,721",0,E
1866,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"1,063","12,682",0,E
1867,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,260,"3,159",0,E
1868,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"11,783","160,259",0,E
1869,2020,IMP,GROUNDFISH BLUE WHITING FRESH,SPAIN,"1,300","3,633",0,E
1870,2020,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,"1,702","10,506",0,E
1871,2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"91,598","399,221",0,E
1872,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,886","31,740",0,E
1873,2020,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,"2,122","21,270",0,E
1874,2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"8,033","140,581",0,E
1875,2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"8,597","46,510",0,E
1876,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"22,800","214,660",0,E
1877,2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"360,978","5,067,925",0,E
1878,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"52,560","805,846",0,E
1879,2021,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,"7,065","83,746",0,E
1880,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,530,540","18,192,522",0,E
1881,2021,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"3,810","65,759",0,E
1882,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"89,179","869,037",0,E
1883,2021,IMP,GROUNDFISH BLUE WHITING FROZEN,IRELAND,"24,000","20,400",0,E
1884,2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"2,507,854","24,074,895",0,E
1885,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,DENMARK,"3,951","39,079",0,E
1886,2021,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,"5,525","28,207",0,E
1887,2021,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,"5,675","63,720",0,E
1888,2021,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,NETHERLANDS,"48,970","536,892",0,E
1889,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"3,509,454","51,048,480",0,E
1890,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,914,"5,244",0,E
1891,2021,IMP,GROUNDFISH NSPF FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"20,820","138,695",0,E
1892,2021,IMP,"GROUNDFISH HAKE,WHITING FROZEN",PORTUGAL,"2,222","12,813",0,E
1893,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"3,517","70,792",0,E
1894,2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,680,"9,000",0,E
1895,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"70,591","645,343",0,E
1896,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,DENMARK,"1,707","17,856",0,E
1897,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"1,327","16,351",0,E
1898,2021,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,196,"2,760",0,E
1899,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"11,810","79,780",0,E
1900,2021,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"7,908","110,503",0,E
1901,2021,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"2,964,288","12,961,418",0,E
1902,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"202,990","3,181,125",0,E
1903,2021,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,"1,000","13,086",0,E
1904,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,454,"7,800",0,E
1905,2021,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT BET 45-50%,PORTUGAL,"1,805","17,175",0,E
1906,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"87,288","808,444",0,E
1907,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"79,410","1,231,644",0,E
1908,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,161,"2,146",0,E
1909,2021,IMP,GROUNDFISH OCEAN PERCH NSPF FRESH,ICELAND,205,"2,624",0,E
1910,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,DENMARK,"15,695","112,275",0,E
1911,2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"14,325","218,382",0,E
1912,2021,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,"1,452","20,460",0,E
1913,2021,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,"13,513","178,838",0,E
1914,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"55,058","565,180",0,E
1915,2021,IMP,GROUNDFISH WHITING FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"2,070","8,185",0,E
1916,2021,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,"4,563","29,822",0,E
1917,2021,IMP,GROUNDFISH POLLOCK NSPF MEAT FRESH,ICELAND,"2,914","42,412",0,E
1918,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"6,926","64,170",0,E
1919,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,542,"4,469",0,E
1920,2021,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",IRELAND,559,"11,950",0,E
1921,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"3,997","67,301",0,E
1922,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"32,537","481,263",0,E
1923,2021,IMP,GROUNDFISH HAKE FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"1,440","6,319",0,E
1924,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"15,814","189,081",0,E
1925,2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"63,661","696,944",0,E
1926,2021,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"110,167","263,608",0,E
1927,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,"1,878","22,369",0,E
1928,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"70,973","723,642",0,E
1929,2021,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"5,550","77,003",0,E
1930,2021,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"12,755","80,754",0,E
1931,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"341,895","2,857,310",0,E
1932,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NETHERLANDS,"12,686","176,316",0,E
1933,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"854,287","11,755,135",0,E
1934,2021,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"24,050","366,542",0,E
1935,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"21,308","112,867",0,E
1936,2021,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,NORWAY,"39,384","79,200",0,E
1937,2021,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,772,"11,050",0,E
1938,2021,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"14,503","58,858",0,E
1939,2021,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,PORTUGAL,"5,417","51,566",0,E
1940,2021,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"84,603","451,335",0,E
1941,2021,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"21,013","126,078",0,E
1942,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,"8,486","73,765",0,E
1943,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"80,290","892,644",0,E
1944,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"5,270","64,387",0,E
1945,2021,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",UNITED KINGDOM,180,"6,495",0,E
1946,2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"805,482","3,724,498",0,E
1947,2021,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"17,452","90,750",0,E
1948,2021,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,ICELAND,"18,117","87,480",0,E
1949,2021,IMP,GROUNDFISH POLLOCK NSPF MEAT FRESH,ICELAND,316,"4,140",0,E
1950,2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"128,079","1,948,140",0,E
1951,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"6,136,857","60,058,543",0,E
1952,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"196,885","1,619,739",0,E
1953,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,349,"3,076",0,E
1954,2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"116,750","512,778",0,E
1955,2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,PORTUGAL,"11,948","140,690",0,E
1956,2021,IMP,GROUNDFISH POLLOCK ALASKA MEAT FROZEN > 6.8KG,PORTUGAL,"1,651","9,060",0,E
1957,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,SPAIN,163,"2,142",0,E
1958,2021,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",UNITED KINGDOM,159,"5,632",0,E
1959,2021,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,PORTUGAL,"1,882","9,599",0,E
1960,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,"2,077","22,659",0,E
1961,2021,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,"123,511","1,219,580",0,E
1962,2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"32,798","423,091",0,E
1963,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"172,925","1,908,799",0,E
1964,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"48,907","598,174",0,E
1965,2021,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,207,"3,945",0,E
1966,2021,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"21,987","302,042",0,E
1967,2021,IMP,"GROUNDFISH HAKE,WHITING FROZEN",SPAIN,"6,995","23,906",0,E
1968,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"645,748","9,906,936",0,E
1969,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"154,399","2,416,913",0,E
1970,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,"2,751","32,614",0,E
1971,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"13,500","295,385",0,E
1972,2021,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",PORTUGAL,953,"13,860",0,E
1973,2021,IMP,GROUNDFISH NSPF FILLET FRESH,PORTUGAL,285,"3,094",0,E
1974,2021,IMP,GROUNDFISH HAKE FILLET FROZEN,PORTUGAL,"3,632","17,205",0,E
1975,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NETHERLANDS,"7,307","76,074",0,E
1976,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"95,166","865,749",0,E
1977,2021,IMP,GROUNDFISH BLUE WHITING FROZEN,IRELAND,"24,000","19,680",0,E
1978,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,"3,520","38,867",0,E
1979,2021,IMP,GROUNDFISH COD NSPF FROZEN,PORTUGAL,"1,497","17,424",0,E
1980,2021,IMP,GROUNDFISH COD NSPF DRIED,SPAIN,"7,040","81,818",0,E
1981,2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"67,995","826,739",0,E
1982,2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NETHERLANDS,"7,083","90,243",0,E
1983,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"13,005","133,995",0,E
1984,2021,IMP,GROUNDFISH COD NSPF FILLET SALTED MOISTURE NOT > 43%,SPAIN,"1,000","9,921",0,E
1985,2021,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,"32,890","333,507",0,E
1986,2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NETHERLANDS,"15,322","187,479",0,E
1987,2021,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"20,340","438,630",0,E
1988,2021,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FROZEN,PORTUGAL,"5,933","31,736",0,E
1989,2021,IMP,GROUNDFISH COD NSPF FROZEN,SPAIN,186,"2,200",0,E
1990,2021,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"1,298","18,325",0,E
1991,2021,IMP,GROUNDFISH BLUE WHITING FROZEN,PORTUGAL,"1,080","4,321",0,E
1992,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"25,848","491,898",0,E
1993,2021,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"437,718","1,768,255",0,E
1994,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"5,148","75,694",0,E
1995,2021,IMP,GROUNDFISH NSPF SURIMI,FRANCE,"119,709","477,217",0,E
1996,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"24,677","273,074",0,E
1997,2021,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,"7,037","21,111",0,E
1998,2021,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,591,"7,163",0,E
1999,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"115,073","1,527,477",0,E
2000,2021,IMP,GROUNDFISH NSPF DRIED,NORWAY,"25,000","102,500",0,E
2001,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"19,350","403,054",0,E
2002,2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"2,097","32,320",0,E
2003,2021,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"16,166","109,872",0,E
2004,2021,IMP,GROUNDFISH NSPF FILLET FROZEN,ICELAND,"486,457","2,481,310",0,E
2005,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,315","19,430",0,E
2006,2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"51,205","266,601",0,E
2007,2021,IMP,GROUNDFISH HAKE FILLET FROZEN,SPAIN,378,"3,740",0,E
2008,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"58,185","1,220,153",0,E
2009,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"874,730","13,779,481",0,E
2010,2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"73,058","932,181",0,E
2011,2021,IMP,GROUNDFISH HADDOCK FROZEN,NETHERLANDS,"26,359","83,638",0,E
2012,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"13,689","274,226",0,E
2013,2021,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",IRELAND,"2,479","52,962",0,E
2014,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,SPAIN,630,"12,339",0,E
2015,2021,IMP,GROUNDFISH COD ATLANTIC FROZEN,PORTUGAL,"50,889","152,668",0,E
2016,2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,200,"3,568",0,E
2017,2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"55,573","512,669",0,E
2018,2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,"3,228","46,458",0,E
2019,2021,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,709,"14,578",0,E
2020,2021,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"506,255","2,320,802",0,E
